job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance
4,1.22474487139159,3,1.22474487139159,0.707106781186548,2,2,42,1,1.0,4,2.76,17,6.0,3.0,4.0,0.0,6.0,0.0,41.5,0.0,1
4,1.47309198626562,3,1.47309198626562,0.707106781186548,2,1,35,1,2.0,4,3.59,12,6.0,4.0,2.0,0.0,4.0,0.0,71.19,0.0,1
4,1.22474487139159,3,1.22474487139159,0.707106781186548,1,1,34,1,2.0,4,3.27,12,5.0,4.0,2.0,0.0,6.0,0.0,48.87,0.0,1
4,,4,,0.707106781186548,1,1,44,1,0.0,4,3.29,20,,,,1.0,7.0,2.0,56.41,1.0,1
4,1.22474487139159,3,1.22474487139159,0.707106781186548,1,2,45,1,2.0,4,2.98,19,6.0,3.0,3.0,0.0,2.0,1.0,58.05,0.0,1
5,,6,,1.22474487139159,1,1,54,1,2.0,4,,18,,,,,4.0,0.0,87.41,,1
4,,3,,1.22474487139159,1,2,37,1,2.0,4,3.13,13,7.0,4.0,2.0,,0.0,0.0,74.0,0.0,1
4,,4,,1.22474487139159,1,1,44,1,2.0,4,2.9,20,,,,,9.0,0.0,90.34,2.0,1
4,1.2569805089976498,3,1.2569805089976498,1.52643375224737,2,2,32,1,0.0,4,3.49,8,2.0,2.0,2.0,0.0,3.0,0.0,71.63,0.0,1
4,1.22474487139159,3,1.22474487139159,1.22474487139159,1,1,34,1,2.0,4,2.79,11,6.0,5.0,2.0,,,0.0,51.53,0.0,1
5,,5,,1.0,1,2,46,1,2.0,4,2.97,22,,,6.0,0.0,3.0,1.0,88.81,1.0,1
4,1.3527749258468702,3,1.3527749258468702,0.707106781186548,1,1,33,1,1.0,4,3.58,11,4.0,3.0,3.0,2.0,3.0,1.0,79.25,0.0,1
4,1.3527749258468702,3,1.3527749258468702,0.41231056256176596,2,2,36,1,2.0,4,2.9,12,6.0,4.0,4.0,0.0,3.0,0.0,95.74,1.0,1
4,1.1916375287813001,3,1.1916375287813001,0.707106781186548,1,1,36,1,1.0,4,2.84,12,5.0,4.0,3.0,0.0,3.0,0.0,78.54,0.0,1
4,1.1916375287813001,3,1.1916375287813001,1.8708286933869696,2,2,35,1,1.0,4,2.76,11,6.0,3.0,4.0,0.0,9.0,,61.76,0.0,1
4,1.1916375287813001,3,1.1916375287813001,1.22474487139159,2,1,34,1,1.0,4,3.81,12,5.0,3.0,2.0,0.0,2.0,0.0,53.56,0.0,1
4,1.1916375287813001,3,1.1916375287813001,1.22474487139159,2,2,38,1,0.0,4,3.01,14,7.0,3.0,2.0,0.0,4.0,2.0,82.04,0.0,1
4,1.3228756555323,3,1.3228756555323,0.41231056256176596,1,1,35,1,2.0,4,3.7,12,6.0,5.0,4.0,0.0,5.0,2.0,110.51,,1
4,,4,,1.22474487139159,2,1,46,1,0.0,4,,21,,,,0.0,4.0,1.0,58.13,0.0,1
4,1.3228756555323,3,1.3228756555323,0.707106781186548,1,2,35,1,1.0,4,,9,7.0,3.0,4.0,,0.0,,45.5,1.0,1
4,1.29228479833201,3,1.29228479833201,1.22474487139159,1,2,31,1,0.0,4,3.0,9,3.0,2.0,3.0,0.0,5.0,0.0,105.29,2.0,1
4,1.22474487139159,3,1.22474487139159,1.1916375287813001,2,2,33,1,1.0,4,,7,3.0,2.0,2.0,0.0,2.0,0.0,30.69,0.0,1
4,1.3228756555323,3,1.3228756555323,1.22474487139159,2,1,33,1,2.0,4,3.22,11,6.0,3.0,2.0,0.0,8.0,,49.52,0.0,1
4,1.2569805089976498,3,1.2569805089976498,1.3527749258468702,3,2,35,0,0.0,4,,13,5.0,4.0,5.0,0.0,3.0,0.0,58.24,0.0,1
4,,3,,0.707106781186548,1,2,36,1,0.0,4,,12,6.0,5.0,3.0,1.0,8.0,2.0,55.79,0.0,1
4,,3,,1.1916375287813001,1,2,34,1,1.0,4,2.87,12,7.0,5.0,3.0,1.0,2.0,1.0,44.07,0.0,1
4,,3,,1.22474487139159,1,2,34,1,1.0,4,3.16,12,6.0,3.0,2.0,0.0,0.0,0.0,76.78,0.0,1
4,1.0816653826392,3,1.0816653826392,1.1180339887498998,2,2,35,0,0.0,4,3.3,11,4.0,3.0,5.0,0.0,1.0,0.0,37.04,0.0,1
4,,3,,0.707106781186548,1,2,34,0,0.0,4,3.39,11,6.0,4.0,3.0,0.0,0.0,0.0,74.22,0.0,1
4,1.3856406460551,3,1.3856406460551,1.0816653826392,2,2,34,1,1.0,4,3.3,10,5.0,3.0,2.0,1.0,2.0,1.0,61.82,0.0,1
3,,1,,1.5556349186104,1,2,36,1,1.0,4,3.2,11,6.0,5.0,3.0,0.0,9.0,,68.04,0.0,1
4,1.1180339887498998,3,1.1180339887498998,1.1916375287813001,2,2,35,1,0.0,4,3.31,12,6.0,3.0,2.0,0.0,3.0,,35.22,0.0,1
4,1.1180339887498998,3,1.1180339887498998,1.3228756555323,1,2,29,1,1.0,4,3.07,6,2.0,2.0,3.0,,7.0,0.0,13.63,0.0,1
4,1.3856406460551,3,1.3856406460551,0.41231056256176596,1,2,39,1,1.0,4,2.86,14,6.0,4.0,5.0,0.0,2.0,0.0,77.69,1.0,1
4,1.4142135623731005,3,1.4142135623731005,1.1916375287813001,2,2,31,1,2.0,4,3.4,10,5.0,3.0,4.0,0.0,4.0,2.0,57.77,0.0,1
4,1.4422205101856005,3,1.4422205101856005,1.1180339887498998,1,2,33,0,0.0,4,3.58,10,5.0,2.0,3.0,0.0,3.0,0.0,78.84,0.0,1
4,,3,,0.707106781186548,2,2,36,1,1.0,4,3.07,13,6.0,4.0,2.0,0.0,3.0,1.0,43.47,0.0,1
5,,6,1.4142135623731005,1.5,1,1,38,1,2.0,5,3.77,14,,,,,2.0,0.0,79.55,0.0,1
4,,4,,0.0,3,1,39,1,1.0,5,3.35,11,,,,0.0,,,65.13,1.0,1
4,1.3527749258468702,3,1.3527749258468702,0.41231056256176596,1,2,33,1,1.0,5,3.28,5,4.0,5.0,3.0,,8.0,0.0,111.32,2.0,1
4,1.5556349186104,3,1.5556349186104,1.8708286933869696,1,2,39,1,1.0,5,3.66,9,5.0,3.0,2.0,0.0,3.0,0.0,91.43,,1
4,1.3856406460551,3,1.3856406460551,1.1180339887498998,1,2,39,1,2.0,5,3.32,11,7.0,4.0,4.0,,3.0,,104.69,,1
4,,4,1.22474487139159,0.41231056256176596,1,2,43,1,2.0,5,3.19,16,,,,,8.0,1.0,60.1,1.0,1
4,1.3527749258468702,3,1.3527749258468702,1.73205080756888,1,2,36,1,1.0,0,2.86,10,4.0,2.0,3.0,2.0,3.0,0.0,46.37,0.0,0
4,1.29228479833201,3,1.29228479833201,1.0392304845413298,1,2,32,1,0.0,1,,14,4.0,4.0,3.0,0.0,0.0,1.0,47.68,0.0,0
5,,6,,1.78044938147649,3,1,51,1,1.0,1,,32,,,,,2.0,1.0,40.73,0.0,0
5,,6,,0.707106781186548,1,2,56,1,3.0,1,,36,,,,2.0,3.0,0.0,47.18,0.0,0
5,,6,,1.1180339887498998,1,1,50,1,3.0,1,,31,,7.0,,,0.0,0.0,48.46,0.0,0
5,,6,,,1,1,52,1,2.0,1,,33,,,6.0,2.0,8.0,0.0,60.38,0.0,0
5,,6,,1.58113883008419,3,2,53,1,2.0,1,,34,,6.0,,1.0,3.0,,14.71,0.0,0
4,1.1180339887498998,3,1.1180339887498998,0.41231056256176596,2,1,32,1,0.0,1,3.01,14,3.0,2.0,2.0,0.0,9.0,0.0,26.76,0.0,0
5,,6,,0.707106781186548,1,2,55,1,2.0,1,,36,,,,0.0,,,46.3,0.0,0
4,1.3228756555323,3,1.3228756555323,0.707106781186548,2,2,32,1,0.0,1,2.96,14,3.0,2.0,2.0,0.0,8.0,0.0,49.15,0.0,0
4,1.0816653826392,3,1.0816653826392,1.22474487139159,2,1,28,0,0.0,1,,10,3.0,2.0,2.0,0.0,3.0,0.0,44.93,0.0,0
4,1.3856406460551,3,1.3856406460551,0.648074069840786,2,2,41,0,0.0,1,,22,5.0,6.0,3.0,0.0,5.0,,73.56,1.0,0
4,1.3856406460551,3,1.3856406460551,0.707106781186548,2,2,47,1,0.0,1,,29,6.0,4.0,6.0,0.0,3.0,,41.8,0.0,0
4,1.3856406460551,3,1.3856406460551,0.707106781186548,1,2,33,1,3.0,1,,12,3.0,3.0,4.0,1.0,,2.0,43.54,0.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,2,1,31,1,0.0,1,,13,3.0,2.0,3.0,0.0,,2.0,31.08,0.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,1,2,31,1,1.0,1,,12,3.0,3.0,5.0,0.0,6.0,,44.24,0.0,0
4,1.1180339887498998,3,1.1180339887498998,0.707106781186548,2,2,28,0,0.0,1,,9,3.0,2.0,2.0,0.0,3.0,0.0,25.86,0.0,0
4,1.1180339887498998,3,1.1180339887498998,1.1180339887498998,2,1,27,1,0.0,1,,8,3.0,2.0,2.0,0.0,1.0,1.0,13.39,0.0,0
5,,5,1.0,1.3527749258468702,1,2,52,1,2.0,1,,32,,,5.0,0.0,5.0,0.0,34.79,0.0,0
4,1.29228479833201,3,1.29228479833201,1.1916375287813001,1,2,30,1,1.0,1,,12,2.0,2.0,3.0,0.0,3.0,0.0,42.71,0.0,0
4,,4,,1.6822603841260702,1,2,57,1,3.0,1,,38,,,,0.0,3.0,2.0,46.56,0.0,0
5,,6,,1.4142135623731005,1,2,56,1,3.0,1,,36,,,5.0,1.0,3.0,0.0,40.1,0.0,0
4,1.3856406460551,3,1.3856406460551,1.47309198626562,2,1,27,0,0.0,1,,9,2.0,1.0,2.0,0.0,3.0,0.0,42.6,0.0,0
4,1.15325625946708,3,1.15325625946708,1.5556349186104,1,2,31,1,1.0,1,,13,2.0,1.0,3.0,0.0,1.0,0.0,49.91,0.0,0
4,1.3527749258468702,3,1.3527749258468702,1.1180339887498998,2,2,30,1,1.0,1,,12,3.0,2.0,2.0,0.0,3.0,2.0,13.71,0.0,0
4,1.3228756555323,3,1.3228756555323,1.5,1,2,31,1,2.0,1,,13,2.0,2.0,3.0,0.0,3.0,0.0,46.56,0.0,0
5,,7,,0.0,1,1,54,1,3.0,1,,35,,,,,1.0,,91.95,2.0,0
5,,6,,0.707106781186548,1,2,56,1,3.0,1,,36,,7.0,,,5.0,0.0,64.05,0.0,0
4,1.15325625946708,3,1.15325625946708,1.58113883008419,2,1,25,0,0.0,1,,8,3.0,1.0,2.0,0.0,2.0,2.0,102.38,1.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,2,2,28,1,0.0,1,,10,2.0,2.0,2.0,0.0,6.0,0.0,103.87,1.0,0
4,1.29228479833201,3,1.29228479833201,1.22474487139159,1,2,33,1,0.0,1,,6,7.0,3.0,5.0,0.0,7.0,0.0,88.45,,0
5,1.4142135623731005,5,1.4142135623731005,1.1916375287813001,1,2,44,1,1.0,1,,26,,,,,,2.0,66.03,0.0,0
5,,6,,1.4142135623731005,1,2,45,1,2.0,1,,26,,,7.0,,6.0,0.0,73.73,2.0,0
5,,5,1.0,1.22474487139159,1,2,46,1,3.0,1,,29,,,,,3.0,1.0,70.74,0.0,0
4,1.3228756555323,3,1.3228756555323,0.707106781186548,2,1,26,0,0.0,1,,8,3.0,2.0,2.0,0.0,2.0,0.0,73.87,0.0,0
4,,4,,0.707106781186548,1,2,56,1,2.0,1,,35,,5.0,,0.0,,,28.33,0.0,0
5,1.3228756555323,5,1.3228756555323,,1,1,46,1,1.0,1,,26,,5.0,7.0,0.0,8.0,1.0,59.75,0.0,0
4,1.6062378404209,3,1.6062378404209,0.707106781186548,2,2,44,1,2.0,1,,25,5.0,4.0,5.0,0.0,4.0,0.0,113.03,2.0,0
4,1.2569805089976498,3,1.2569805089976498,1.58113883008419,2,2,46,1,3.0,1,,28,5.0,2.0,5.0,0.0,6.0,0.0,64.05,0.0,0
4,1.3856406460551,3,1.3856406460551,1.22474487139159,1,2,33,1,2.0,1,,15,5.0,3.0,3.0,2.0,3.0,1.0,121.61,,0
4,1.6062378404209,3,1.6062378404209,1.0392304845413298,1,2,45,1,2.0,1,,26,5.0,3.0,2.0,,,0.0,105.86,,0
4,,4,,0.8660254037844392,1,2,52,1,4.0,1,,34,,,,1.0,3.0,0.0,88.74,2.0,0
5,,6,,1.8248287590894696,1,1,52,1,2.0,1,,33,,7.0,,0.0,8.0,,109.3,,0
4,1.15325625946708,3,1.15325625946708,0.707106781186548,2,2,36,1,1.0,1,,5,4.0,2.0,3.0,1.0,2.0,0.0,84.01,0.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,2,2,35,1,1.0,1,,16,3.0,2.0,2.0,0.0,5.0,2.0,109.65,1.0,0
4,1.15325625946708,3,1.15325625946708,1.58113883008419,2,1,31,1,1.0,1,,13,3.0,1.0,2.0,0.0,2.0,1.0,65.35,0.0,0
4,1.1180339887498998,3,1.1180339887498998,1.1916375287813001,2,1,28,0,0.0,1,,10,2.0,2.0,2.0,0.0,1.0,1.0,59.13,0.0,0
5,,6,1.4142135623731005,0.648074069840786,1,2,56,1,2.0,1,,36,,,7.0,0.0,4.0,0.0,52.5,0.0,0
4,1.15325625946708,3,1.15325625946708,0.707106781186548,2,1,25,0,0.0,1,,8,2.0,2.0,2.0,0.0,3.0,0.0,79.59,0.0,0
5,,6,,0.707106781186548,1,2,46,1,2.0,1,,27,,,6.0,,3.0,2.0,101.44,,0
5,,6,,1.22474487139159,1,2,55,1,2.0,1,,34,,,6.0,0.0,3.0,0.0,87.3,2.0,0
5,,6,,0.707106781186548,3,2,52,1,3.0,1,,33,,,,0.0,7.0,1.0,46.85,0.0,0
4,1.0816653826392,3,1.0816653826392,1.22474487139159,2,1,30,1,0.0,1,,12,7.0,4.0,4.0,0.0,4.0,,69.09,0.0,0
5,,6,1.22474487139159,0.707106781186548,1,2,57,1,1.0,1,,39,,,6.0,0.0,0.0,0.0,116.01,,0
4,1.6062378404209,3,1.6062378404209,0.707106781186548,3,2,41,1,2.0,1,,23,7.0,7.0,3.0,0.0,0.0,0.0,72.14,0.0,0
5,,6,,1.22474487139159,1,2,57,1,3.0,1,,38,,7.0,7.0,2.0,0.0,0.0,82.39,0.0,0
5,,6,,0.707106781186548,1,1,54,1,4.0,1,,36,,,,,2.0,0.0,74.83,0.0,0
5,,6,,0.707106781186548,1,2,54,1,3.0,1,,35,,7.0,7.0,0.0,0.0,0.0,83.87,0.0,0
4,,4,,0.0,1,2,45,1,2.0,1,,26,,,,2.0,0.0,0.0,45.55,0.0,0
5,,6,,1.5556349186104,1,2,54,1,2.0,1,,32,,7.0,4.0,0.0,5.0,0.0,65.96,0.0,0
5,,6,1.0,1.70880074906351,1,1,53,1,5.0,1,,34,,6.0,5.0,1.0,1.0,0.0,71.43,0.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,1,2,33,0,0.0,1,,15,5.0,4.0,3.0,,6.0,1.0,81.55,0.0,0
5,,6,,1.58113883008419,3,2,53,1,2.0,1,,33,,,,2.0,5.0,2.0,53.57,0.0,0
5,,6,,0.707106781186548,1,1,52,1,4.0,1,,34,,,5.0,0.0,,0.0,76.49,0.0,0
5,,6,,1.22474487139159,1,2,56,1,3.0,1,,36,,,6.0,0.0,3.0,1.0,46.72,0.0,0
4,,4,,1.58113883008419,1,2,47,1,3.0,1,,27,,7.0,7.0,0.0,0.0,1.0,62.86,0.0,0
4,,4,,1.22474487139159,2,1,45,1,2.0,1,,26,,6.0,,1.0,3.0,,77.2,1.0,0
4,1.3856406460551,3,1.3856406460551,1.58113883008419,1,2,35,1,1.0,1,,17,5.0,2.0,3.0,0.0,6.0,1.0,80.66,0.0,0
5,,6,,1.84932420089069,1,2,45,0,0.0,1,,27,,,5.0,0.0,3.0,0.0,76.59,0.0,0
5,,6,,1.58113883008419,1,2,50,1,3.0,1,,31,,,7.0,0.0,5.0,0.0,62.09,0.0,0
4,1.3228756555323,3,1.3228756555323,0.707106781186548,2,2,33,1,0.0,1,,15,6.0,4.0,2.0,0.0,3.0,0.0,61.5,0.0,0
4,1.5,3,1.5,1.5556349186104,3,2,32,1,0.0,1,,14,5.0,2.0,5.0,0.0,,0.0,98.92,2.0,0
4,1.2569805089976498,3,1.2569805089976498,1.22474487139159,1,1,30,0,0.0,1,,13,2.0,3.0,5.0,0.0,0.0,1.0,58.4,0.0,0
4,,4,,1.5556349186104,3,1,50,1,1.0,1,,30,,7.0,,0.0,9.0,1.0,71.41,0.0,0
4,1.0816653826392,3,1.0816653826392,0.707106781186548,2,1,26,0,0.0,1,,8,3.0,2.0,2.0,0.0,7.0,2.0,100.11,,0
4,1.1180339887498998,3,1.1180339887498998,1.22474487139159,2,1,27,0,0.0,1,,8,3.0,2.0,2.0,0.0,3.0,2.0,69.12,0.0,0
5,,6,1.22474487139159,1.22474487139159,1,2,44,1,3.0,1,,25,,,6.0,,3.0,1.0,35.06,0.0,0
5,,6,,1.1916375287813001,1,1,58,1,2.0,1,,38,,,,2.0,4.0,0.0,45.08,0.0,0
5,,6,,1.5556349186104,1,2,53,1,3.0,1,,33,,7.0,6.0,0.0,6.0,0.0,77.38,0.0,0
5,,6,,0.41231056256176596,3,1,54,1,2.0,1,,36,,,7.0,0.0,3.0,,61.69,0.0,0
4,1.3856406460551,3,1.3856406460551,0.707106781186548,2,2,32,1,1.0,1,,14,3.0,2.0,2.0,0.0,1.0,0.0,43.42,0.0,0
4,1.1916375287813001,3,1.1916375287813001,0.707106781186548,2,2,25,0,0.0,1,,8,3.0,2.0,2.0,0.0,4.0,0.0,40.94,0.0,0
4,,4,,0.707106781186548,1,2,47,1,2.0,1,,28,,,7.0,0.0,0.0,0.0,59.41,0.0,0
4,1.3527749258468702,3,1.3527749258468702,0.707106781186548,2,2,27,0,0.0,1,,9,3.0,2.0,2.0,0.0,0.0,0.0,76.38,0.0,0
5,,6,1.58113883008419,0.648074069840786,1,2,58,1,2.0,1,,38,,,7.0,0.0,4.0,,54.93,0.0,0
4,1.4142135623731005,3,1.4142135623731005,0.707106781186548,2,2,29,1,0.0,1,3.9,11,2.0,3.0,2.0,0.0,0.0,0.0,64.94,0.0,0
4,1.2569805089976498,3,1.2569805089976498,0.648074069840786,1,2,40,1,2.0,1,,21,6.0,5.0,2.0,0.0,1.0,0.0,56.44,0.0,0
4,1.4142135623731005,3,1.4142135623731005,0.648074069840786,1,2,34,1,0.0,1,,16,7.0,4.0,3.0,1.0,0.0,0.0,80.41,0.0,0
5,,6,,1.22474487139159,1,1,52,1,3.0,1,,33,,7.0,7.0,0.0,6.0,0.0,73.24,0.0,0
5,,6,,1.58113883008419,1,1,54,1,3.0,1,,34,,,,0.0,7.0,,49.87,0.0,0
4,1.15325625946708,3,1.15325625946708,0.648074069840786,1,2,25,0,0.0,1,,7,3.0,3.0,3.0,0.0,3.0,1.0,67.21,0.0,0
4,1.29228479833201,3,1.29228479833201,1.0816653826392,2,2,31,1,1.0,1,,11,2.0,2.0,2.0,,3.0,0.0,56.12,0.0,0
4,,4,,1.5556349186104,1,2,45,1,2.0,1,,26,,7.0,7.0,,8.0,0.0,45.47,0.0,0
4,1.29228479833201,3,1.29228479833201,1.52643375224737,1,2,28,1,0.0,1,,10,2.0,1.0,3.0,0.0,6.0,0.0,55.26,0.0,0
4,1.22474487139159,3,1.22474487139159,0.707106781186548,2,2,33,0,0.0,1,,15,2.0,2.0,2.0,1.0,2.0,0.0,41.34,0.0,0
4,1.3856406460551,3,1.3856406460551,0.707106781186548,2,2,33,0,0.0,1,,15,2.0,2.0,2.0,0.0,3.0,0.0,104.81,,0
4,1.15325625946708,3,1.15325625946708,1.58113883008419,2,2,30,1,1.0,1,,11,3.0,1.0,2.0,,3.0,0.0,94.09,2.0,0
5,,6,,1.1180339887498998,1,2,51,1,2.0,1,,33,,,6.0,,5.0,1.0,66.29,0.0,0
4,1.3228756555323,3,1.3228756555323,0.648074069840786,2,2,31,0,0.0,1,,13,2.0,2.0,2.0,0.0,2.0,0.0,49.26,0.0,0
5,,7,,1.0,1,1,54,1,4.0,1,,35,,,6.0,,0.0,0.0,65.48,0.0,0
5,,6,,0.707106781186548,1,2,54,1,2.0,1,,34,,,6.0,0.0,4.0,,106.28,2.0,0
4,,4,,1.58113883008419,1,1,48,1,3.0,1,,29,,,,0.0,0.0,1.0,65.38,0.0,0
4,,4,1.22474487139159,1.5556349186104,1,1,42,1,2.0,1,,23,,,6.0,0.0,2.0,0.0,78.52,0.0,0
5,,6,,1.22474487139159,1,1,54,1,2.0,1,,35,,,,0.0,5.0,1.0,74.9,0.0,0
5,,6,,0.707106781186548,1,2,52,1,2.0,1,,33,,,7.0,,0.0,1.0,84.04,0.0,0
5,,6,,0.707106781186548,1,2,43,1,1.0,1,,26,,,6.0,0.0,2.0,0.0,54.42,0.0,0
5,,6,,0.707106781186548,1,2,48,1,2.0,1,,29,,,6.0,0.0,5.0,0.0,89.18,1.0,0
4,,4,1.58113883008419,0.707106781186548,1,2,44,1,2.0,1,,26,,,,,4.0,0.0,64.26,0.0,0
4,1.3856406460551,3,1.3856406460551,0.707106781186548,1,2,33,1,0.0,1,,13,6.0,3.0,3.0,2.0,4.0,0.0,105.22,,0
5,,6,,0.8660254037844392,1,2,57,1,3.0,1,,37,,,6.0,0.0,0.0,0.0,51.57,0.0,0
5,,7,,1.58113883008419,1,1,55,1,3.0,1,,37,,,6.0,2.0,0.0,0.0,87.41,1.0,0
5,,6,,0.707106781186548,1,1,48,1,1.0,1,,30,,,,1.0,,,93.77,2.0,0
5,,6,,0.707106781186548,1,1,51,1,1.0,1,,32,,,,0.0,2.0,1.0,75.7,0.0,0
4,1.1180339887498998,3,1.1180339887498998,0.9591663046625442,1,2,36,1,2.0,1,,18,6.0,4.0,3.0,1.0,5.0,0.0,67.8,0.0,0
4,1.1180339887498998,3,1.1180339887498998,0.707106781186548,2,1,26,1,1.0,2,,7,3.0,2.0,2.0,1.0,3.0,1.0,23.77,0.0,0
4,1.29228479833201,3,1.29228479833201,0.707106781186548,2,2,33,1,1.0,2,3.01,11,4.0,3.0,3.0,0.0,3.0,,70.29,0.0,0
4,,4,,0.707106781186548,1,1,49,1,2.0,2,,18,,,7.0,0.0,2.0,1.0,63.95,0.0,0
4,,4,,1.0,1,2,43,1,2.0,2,3.01,23,,,7.0,,4.0,0.0,78.54,0.0,0
4,1.3527749258468702,3,1.3527749258468702,1.4142135623731005,1,2,37,0,0.0,3,2.95,13,5.0,2.0,3.0,0.0,0.0,0.0,58.59,2.0,0
4,1.6822603841260702,3,,1.52643375224737,2,2,36,1,2.0,3,3.07,15,7.0,3.0,3.0,0.0,0.0,0.0,68.95,0.0,0
4,1.3856406460551,3,1.3856406460551,0.9591663046625442,1,2,37,1,0.0,3,,11,7.0,4.0,4.0,,2.0,0.0,35.53,0.0,0
4,1.29228479833201,3,1.29228479833201,1.5556349186104,1,2,32,1,0.0,3,3.32,11,5.0,4.0,3.0,0.0,2.0,0.0,48.57,0.0,0
4,1.3527749258468702,3,1.3527749258468702,0.707106781186548,1,2,37,1,1.0,3,3.27,7,3.0,3.0,3.0,0.0,3.0,0.0,40.28,0.0,0
4,1.1180339887498998,3,1.1180339887498998,1.4142135623731005,2,2,36,1,1.0,3,3.02,11,6.0,5.0,3.0,0.0,2.0,0.0,78.9,0.0,0
4,1.3228756555323,3,1.3228756555323,1.22474487139159,2,1,31,0,0.0,3,3.0,10,3.0,2.0,2.0,0.0,0.0,0.0,36.28,0.0,0
4,1.6062378404209,3,1.6062378404209,1.52643375224737,1,2,34,1,0.0,3,3.29,12,7.0,5.0,5.0,0.0,1.0,,35.68,0.0,0
4,1.2569805089976498,3,1.2569805089976498,0.707106781186548,2,2,27,0,0.0,3,3.0,6,3.0,2.0,2.0,0.0,0.0,0.0,40.77,0.0,0
4,,3,,0.707106781186548,1,2,34,1,2.0,3,3.0,14,3.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,0
4,1.1916375287813001,3,1.1916375287813001,1.4142135623731005,2,2,36,1,3.0,3,3.0,15,2.0,2.0,2.0,0.0,0.0,0.0,39.16,0.0,0
4,1.1916375287813001,3,1.1916375287813001,1.58113883008419,2,2,31,0,0.0,3,3.0,10,2.0,1.0,2.0,0.0,1.0,1.0,13.86,0.0,0
4,1.1916375287813001,3,1.1916375287813001,1.22474487139159,2,2,32,0,0.0,3,3.0,11,3.0,2.0,3.0,0.0,0.0,0.0,13.81,0.0,0
4,1.1916375287813001,3,1.1916375287813001,0.707106781186548,2,2,29,1,0.0,3,3.0,7,3.0,2.0,2.0,0.0,2.0,0.0,44.62,0.0,0
4,1.3228756555323,3,1.3228756555323,0.707106781186548,1,2,32,1,1.0,3,3.24,12,6.0,7.0,4.0,0.0,0.0,0.0,41.75,0.0,0
4,1.3228756555323,3,1.3228756555323,0.707106781186548,2,2,33,1,1.0,3,3.0,12,2.0,3.0,2.0,0.0,0.0,0.0,13.62,0.0,0
4,1.3527749258468702,3,1.3527749258468702,0.5,2,1,27,0,0.0,3,3.0,6,3.0,3.0,2.0,0.0,3.0,2.0,14.0,0.0,0
4,1.22474487139159,3,1.22474487139159,0.707106781186548,2,2,32,0,0.0,3,3.3,10,5.0,4.0,4.0,0.0,5.0,0.0,60.66,0.0,0
4,1.1916375287813001,3,1.1916375287813001,0.0,2,1,37,1,2.0,3,3.53,16,2.0,3.0,2.0,0.0,3.0,0.0,13.28,0.0,0
4,,3,,0.707106781186548,2,2,32,0,0.0,3,3.04,12,4.0,2.0,2.0,0.0,1.0,,41.94,0.0,0
4,1.2569805089976498,3,1.2569805089976498,1.22474487139159,1,2,36,1,0.0,3,3.0,13,3.0,2.0,3.0,0.0,7.0,0.0,51.55,0.0,0
4,1.22474487139159,3,1.22474487139159,1.58113883008419,1,2,30,1,0.0,3,3.38,6,3.0,1.0,3.0,0.0,5.0,0.0,13.11,0.0,0
4,1.1180339887498998,3,1.1180339887498998,1.4422205101856005,1,2,32,1,1.0,3,2.92,10,4.0,2.0,3.0,0.0,4.0,,42.71,0.0,0
4,1.29228479833201,3,1.29228479833201,1.4142135623731005,2,2,33,0,0.0,3,3.04,11,5.0,5.0,3.0,1.0,3.0,,41.49,0.0,0
4,,3,,1.4422205101856005,1,1,36,1,0.0,3,,7,6.0,3.0,3.0,0.0,3.0,0.0,93.86,1.0,0
4,1.6062378404209,3,1.6062378404209,1.52643375224737,1,2,35,1,2.0,3,,14,6.0,3.0,3.0,0.0,1.0,1.0,84.16,0.0,0
4,1.22474487139159,3,1.22474487139159,0.707106781186548,2,1,32,1,1.0,3,3.02,11,4.0,3.0,3.0,0.0,8.0,0.0,62.89,0.0,0
4,1.3527749258468702,3,1.3527749258468702,0.707106781186548,1,2,38,1,2.0,3,2.9,15,6.0,5.0,3.0,0.0,2.0,0.0,50.13,0.0,0
4,1.3527749258468702,3,1.3527749258468702,0.9591663046625442,1,2,35,1,2.0,3,3.11,13,5.0,3.0,3.0,0.0,0.0,0.0,81.26,0.0,0
4,1.22474487139159,3,1.22474487139159,1.22474487139159,2,1,34,1,1.0,3,3.0,13,4.0,2.0,2.0,0.0,1.0,,25.92,0.0,0
4,1.2569805089976498,3,1.2569805089976498,0.707106781186548,2,2,34,1,0.0,3,3.03,11,6.0,4.0,2.0,0.0,5.0,0.0,49.45,0.0,0
4,1.22474487139159,3,1.22474487139159,1.4142135623731005,1,2,40,0,0.0,3,2.93,18,6.0,4.0,5.0,,2.0,,42.77,0.0,0
